Value,Average Volume
0,40.78837188208617
10,41.552022675736964
100,78.7982403628118
15,41.47101587301587
20,40.71613151927438
25,40.766607709750566
30,41.274684807256236
35,41.66099319727891
40,40.57936961451247
45,40.76521995464853
5,40.38333333333333
50,40.882603174603176
55,40.36490249433107
60,39.22375056689342
65,42.19921088435374
70,45.35804081632653
75,65.06726530612245
80,56.90447619047619
85,60.81507936507936
90,64.54214965986395
95,75.30857596371882
