Value,Average Volume
0,42.60889795918367
10,42.3056462585034
100,91.3548843537415
15,41.9691156462585
20,42.09456235827665
25,39.64526530612245
30,41.08445804988662
35,40.71698412698413
40,38.34231746031746
45,40.938585034013606
5,42.5482358276644
50,39.204086167800455
55,40.607578231292514
60,42.50806349206349
65,43.37817233560091
70,49.124
75,58.16189115646259
80,56.78105215419501
85,60.09838548752835
90,71.68739682539683
95,90.66018140589568
