Value,Average Volume
0,44.25362358276644
10,44.641514739229024
100,88.72109297052154
15,42.00970068027211
20,42.31863038548753
25,41.32713832199546
30,40.87412698412698
35,43.83123809523809
40,41.14121995464853
45,41.91124263038549
5,42.48320181405896
50,41.014607709750564
55,40.20357369614513
60,40.88498866213152
65,40.67034467120181
70,46.59827210884354
75,56.25915646258503
80,62.61197278911565
85,66.08340136054422
90,71.0708299319728
95,80.48883900226757
