Value,Average Volume
0,43.43387755102041
10,43.34280725623583
100,84.48503854875284
15,43.15406802721088
20,41.913936507936505
25,42.77161451247166
30,58.13396371882086
35,42.08986848072562
40,47.75032653061224
45,40.620503401360544
5,43.600362811791385
50,40.08161904761905
55,41.659410430839
60,42.08576870748299
65,42.52209523809524
70,52.645274376417234
75,56.779809523809526
80,58.182095238095236
85,62.80515646258503
90,74.57635827664399
95,92.90445804988663
