Value,Average Volume
0,42.563532879818595
10,43.905414965986395
100,86.92102040816326
15,44.007836734693875
20,42.724666666666664
25,44.22974603174603
30,47.7710022675737
35,59.59037641723356
40,40.33068934240363
45,42.56852154195011
5,43.81941950113379
50,42.90471201814059
55,41.456766439909295
60,41.81338775510204
65,40.68376870748299
70,47.65595918367347
75,58.132439909297055
80,57.36610884353742
85,60.37255782312925
90,74.41427210884353
95,94.82590929705215
