Value,Average Volume
0,42.16438548752834
10,42.68337414965986
100,94.78156462585034
15,43.0804126984127
20,43.2898820861678
25,43.847687074829935
30,42.661596371882084
35,57.41440362811792
40,56.83319274376417
45,46.68758276643991
5,43.68948299319728
50,42.250571428571426
55,41.92513832199546
60,43.56421768707483
65,48.87667573696145
70,67.37873015873016
75,86.55377324263038
80,83.55330158730159
85,91.29648979591836
90,95.02166893424037
95,95.65889795918368
