Value,Average Volume
0,61.30298866213152
10,45.136172335600904
100,91.230231292517
15,42.68909750566893
20,42.18895691609978
25,41.0557052154195
30,44.46756462585034
35,44.79530158730159
40,45.2075283446712
45,47.76702947845805
5,47.724884353741494
50,48.96567346938775
55,42.45584580498866
60,44.254349206349204
65,57.000839002267575
70,75.61585941043084
75,62.300598639455785
80,58.25436734693878
85,59.46665759637188
90,67.5421133786848
95,81.78484807256235
