Value,Average Volume
0,41.78165986394558
10,41.230503401360544
100,86.83948752834468
15,41.8327074829932
20,41.90002721088435
25,40.608485260770976
30,42.008603174603174
35,40.369900226757366
40,41.854340136054425
45,42.48574149659864
5,43.41128344671202
50,42.413600907029476
55,40.39849433106576
60,40.663591836734696
65,42.47396825396825
70,47.04849886621315
75,62.189478458049884
80,57.532702947845806
85,59.32612244897959
90,66.3111746031746
95,79.83809523809524
