Value,Average Volume
0,48.402095238095235
10,45.707845804988665
100,82.48310657596372
15,47.73677551020408
20,44.874326530612244
25,48.71249886621315
30,45.680136054421766
35,46.216249433106576
40,51.86808163265306
45,44.26286167800453
5,48.34137868480725
50,42.206698412698415
55,43.406834467120184
60,43.471337868480724
65,47.39246712018141
70,56.01816780045351
75,57.2702358276644
80,58.65636734693877
85,63.02124263038549
90,77.41995918367347
95,95.89621768707482
