Value,Average Volume
0,42.17989569160998
10,42.33940589569161
100,97.4385850340136
15,42.39272108843537
20,40.04042630385487
25,42.25798185941043
30,44.83826757369614
35,43.13789569160998
40,41.48186848072562
45,42.167859410430836
5,42.00714285714286
50,42.05478004535147
55,41.60748299319728
60,41.35589569160998
65,46.36369160997732
70,51.149356009070296
75,58.37684353741496
80,57.08318820861678
85,64.10992290249433
90,71.09486167800453
95,86.73027210884354
