Value,Average Volume
0,43.738467120181404
10,43.66167800453515
100,84.36279818594105
15,40.34871655328798
20,42.458122448979594
25,39.80766893424036
30,40.198897959183675
35,59.14136054421769
40,40.45996371882086
45,39.57519274376417
5,41.95689342403628
50,40.02689795918367
55,39.62598185941043
60,41.513065759637186
65,41.19117913832199
70,47.47574149659864
75,57.11399546485261
80,56.385233560090704
85,61.09942403628118
90,73.23574149659864
95,93.09960544217687
