Value,Average Volume
0,41.48566439909297
10,42.80008163265306
100,95.3007029478458
15,42.80630385487528
20,43.11067120181406
25,52.12160090702948
30,45.12056235827664
35,48.06381859410431
40,59.362308390022676
45,83.50484353741497
5,42.32601814058957
50,43.12367800453515
55,41.2845260770975
60,40.6241768707483
65,41.264861678004536
70,45.605410430839
75,60.97347845804989
80,57.4548253968254
85,60.465600907029476
90,69.67356009070295
95,87.57020861678005
