Value,Average Volume
0,45.43123809523809
10,44.4789387755102
100,80.77543764172336
15,43.84756916099773
20,43.927396825396826
25,44.008802721088436
30,59.07216326530612
35,44.30994557823129
40,41.99661678004535
45,41.755814058956915
5,44.786680272108846
50,41.58544671201814
55,40.94176870748299
60,42.52737868480725
65,43.205995464852606
70,51.429219954648524
75,57.38376870748299
80,55.48363718820862
85,61.19114285714286
90,78.78839002267574
95,95.67225850340137
