Value,Average Volume
0,46.197482993197276
10,44.963972789115644
100,82.35608616780046
15,45.750562358276646
20,44.47856235827664
25,44.0724716553288
30,50.85048979591837
35,53.143514739229026
40,46.64785034013605
45,42.78438095238095
5,44.644603174603176
50,42.685473922902496
55,43.443174603174604
60,44.87496145124717
65,46.0713514739229
70,51.44605442176871
75,60.81957823129252
80,61.796589569161
85,61.75274376417234
90,77.12410430839002
95,94.86950113378686
