Value,Average Volume
0,43.30964172335601
10,41.252984126984124
100,91.14450793650794
15,42.97526530612245
20,41.6053514739229
25,41.09738775510204
30,40.360526077097504
35,46.889278911564624
40,40.4714739229025
45,41.64037188208617
5,40.388666666666666
50,40.12942403628118
55,39.93983219954649
60,42.078113378684805
65,44.18674829931973
70,47.64343764172336
75,54.57812698412698
80,57.29926077097506
85,59.33726530612245
90,70.70892063492063
95,87.45772335600907
