Value,Average Volume
0,47.292308390022676
10,47.5578820861678
100,81.78178684807256
15,44.85127891156463
20,45.52915192743764
25,46.33695238095238
30,54.65719274376417
35,45.04484807256236
40,42.18665306122449
45,43.177074829931975
5,47.704367346938774
50,42.87713378684807
55,43.57143310657597
60,43.0692925170068
65,45.86757823129252
70,53.76178231292517
75,59.386757369614514
80,58.691868480725624
85,63.26807709750567
90,78.34509750566893
95,94.55283900226758
