Value,Average Volume
0,44.8104126984127
10,44.43797278911565
100,85.54604535147392
15,43.67234467120181
20,42.955927437641726
25,50.637233560090706
30,51.1026485260771
35,43.705179138321995
40,43.909569160997734
45,41.242072562358274
5,45.523274376417234
50,42.98930612244898
55,41.397115646258506
60,41.40139682539682
65,41.92776870748299
70,49.161315192743764
75,59.801265306122446
80,59.836997732426305
85,62.48156462585034
90,72.21691156462585
95,95.6419410430839
