Value,Average Volume
0,49.52390476190476
10,47.15685714285714
100,82.46392290249433
15,47.54009070294784
20,48.006562358276646
25,46.76674376417233
30,47.36628117913832
35,53.035442176870745
40,44.26760544217687
45,44.53556009070295
5,47.1370566893424
50,43.940825396825396
55,43.66962358276644
60,44.52412244897959
65,50.02585941043084
70,56.1997641723356
75,58.48701587301587
80,62.16799546485261
85,62.464285714285715
90,77.47670748299319
95,96.22172789115646
