Value,Average Volume
100,87.87104308390023
30,47.37913832199546
35,76.70427210884354
40,55.559215419501136
45,51.976467120181404
50,44.95731065759637
55,42.061024943310656
60,46.20952380952381
65,73.60800907029478
70,54.62086621315193
75,62.20192290249433
80,66.01601360544218
85,62.70783219954649
90,73.57239002267573
95,85.02810884353741
