Value,Average Volume
0,47.03519727891157
10,46.31038095238095
100,85.27169160997732
15,44.50512471655329
20,46.55398185941043
25,58.359641723356006
30,52.03868934240363
35,43.82274376417234
40,44.12674376417234
45,42.31006349206349
5,44.54668934240363
50,44.227052154195015
55,43.328380952380954
60,42.900621315192744
65,44.35557823129252
70,51.595519274376414
75,60.35631746031746
80,61.15560997732426
85,61.58054875283447
90,75.74219954648527
95,96.18724263038548
