Value,Average Volume
0,42.43625850340136
10,42.81585034013605
100,92.89751927437642
15,41.7154693877551
20,41.92984126984127
25,40.992326530612246
30,41.01682993197279
35,49.79019954648526
40,41.1052335600907
45,42.55056689342403
5,40.6935918367347
50,41.75065759637188
55,40.80718820861678
60,41.07800907029478
65,41.433197278911564
70,46.317478458049884
75,57.99625850340136
80,58.428770975056686
85,61.50418594104308
90,68.90768707482994
95,84.46631292517007
