Value,Average Volume
0,41.746113378684804
10,42.02248072562358
100,90.56366439909297
15,41.17778231292517
20,41.45979591836735
25,43.53480272108843
30,40.47855328798186
35,40.565283446712016
40,41.963786848072566
45,43.979351473922904
5,41.77274376417233
50,40.71237188208617
55,40.080671201814056
60,40.327945578231294
65,41.26336507936508
70,44.341859410430835
75,61.47941496598639
80,57.56204081632653
85,60.30177777777778
90,68.09476190476191
95,81.87129705215419
