Value,Average Volume
0,46.605274376417235
10,43.596108843537415
100,90.116358276644
15,44.39367800453515
20,43.841356009070296
25,44.28326530612245
30,43.98150113378685
35,60.589995464852606
40,61.158154195011335
45,62.80336054421769
5,45.71273922902494
50,44.13426303854875
55,47.49869841269841
60,49.079478458049884
65,43.881029478458046
70,49.12378231292517
75,63.70399092970521
80,58.82844897959183
85,65.50003174603175
90,69.83991836734694
95,82.63224489795918
