Value,Average Volume
0,45.700421768707486
10,45.3341179138322
100,85.59730158730159
15,44.67948752834467
20,43.09985034013605
25,43.80537414965986
30,52.79785034013605
35,41.768362811791384
40,41.45442176870748
45,41.18267120181406
5,45.05113378684807
50,43.08483900226757
55,40.936249433106575
60,40.13302947845805
65,41.31661678004535
70,48.76419047619048
75,58.26326530612245
80,57.78825396825397
85,61.86353741496599
90,74.45078458049886
95,90.84814512471655
