Value,Average Volume
0,49.112866213151925
10,45.220190476190474
100,84.20533786848073
15,86.25515192743764
20,44.137478458049884
25,54.178104308390026
30,40.78825396825397
35,39.672770975056686
40,40.38198639455782
45,39.25631746031746
5,45.299573696145124
50,39.62932426303855
55,40.40078911564626
60,40.823519274376416
65,41.55303401360544
70,47.770870748299316
75,56.19904308390023
80,57.46326530612245
85,58.37816326530612
90,72.06682993197279
95,93.04185487528345
