Value,Average Volume
0,42.405197278911565
10,40.93346485260771
100,87.22658049886621
15,40.88210430839002
20,44.47918820861678
25,46.88586394557823
30,43.38643537414966
35,47.78087528344671
40,42.92366439909297
45,40.56585487528345
5,42.66138321995465
50,42.44406349206349
55,40.52926077097506
60,40.57998185941043
65,41.109034013605445
70,45.60842630385488
75,63.53255328798186
80,57.79384126984127
85,59.96684807256236
90,66.4355328798186
95,81.97069841269841
